route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4080,56_土曜(共通),7ad112b3-6c59-41f1-ab39-4119b4277b76,,,,,4080,0,0
611,56_平日(共通),3ddc007c-d122-4b1e-8ca0-43c0813532c1,,,,,611,0,0
600,56_日祝(共通),f75c473d-0e6e-441b-944c-45cbc5376c07,,,,,600,0,0
1081,57_土曜(共通),bb3b332e-f1f3-4a8a-9a2f-45d1f0439eb6,,,,,1081,0,0
600,56_土曜(共通),57f4b621-7e7d-4ebf-9761-46238fdfe38c,,,,,600,0,0
600,56_土曜(共通),84e0b4d9-c312-40dc-a95c-48ef1b0a82e6,,,,,600,0,0
940,8b13e106-40f4-4f59-902e-5019033c147c,8b13e106-40f4-4f59-902e-5019033c147c,,,,,940,0,0
2611,56_平日(共通),080fd707-27b0-4e46-b4e0-528c8bf44997,,,,,2611,0,0
611,56_日祝(共通),c9126c80-43dd-4a9e-abd5-531e4da7c64b,,,,,611,0,0
610,56_日祝(共通),70bce6b4-c6db-4bd6-ba27-53313c2b9dda,,,,,610,0,0
171,56_平日(共通),bc04142d-9175-4a19-b326-54a4a2d6379a,,,,,171,0,0
1080,57_日祝(共通),f2c2107b-ebbe-41c8-8d18-55f9cb867b96,,,,,1080,0,0
600,56_平日(共通),9d048934-24d4-4f2f-be40-565c35dbc73a,,,,,600,0,0
4081,56_日祝(共通),df4106bc-0c45-4ed1-8ba0-584761e7e730,,,,,4081,0,0
632,56_日祝(共通),f4d95d9e-25db-4fbe-8bda-59bbbfcfc65d,,,,,632,0,0
610,56_平日(共通),d78f2ca3-9aa7-4c0e-83d2-5ae0dc18b149,,,,,610,0,0
611,56_土曜(共通),c528f32f-0150-4656-9bf9-5f4506adf0fc,,,,,611,0,0
611,56_平日(共通),3d5f5ab6-51ae-45da-b715-62c9ed8f73e9,,,,,611,0,0
1060,57_平日(共通),bc720c8d-6cfc-4845-8dd7-63d09b5486cb,,,,,1060,0,0
610,56_日祝(共通),a373cf99-efef-4019-971a-6439b71e333c,,,,,610,0,0
