service_id,date,exception_type
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251104,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251105,1
8b13e106-40f4-4f59-902e-5019033c147c,20251105,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251105,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251105,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251106,1
8b13e106-40f4-4f59-902e-5019033c147c,20251106,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251106,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251106,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251107,1
8b13e106-40f4-4f59-902e-5019033c147c,20251107,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251107,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251107,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251110,1
8b13e106-40f4-4f59-902e-5019033c147c,20251110,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251110,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251110,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251111,1
8b13e106-40f4-4f59-902e-5019033c147c,20251111,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251111,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251111,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251112,1
8b13e106-40f4-4f59-902e-5019033c147c,20251112,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251112,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251112,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251113,1
8b13e106-40f4-4f59-902e-5019033c147c,20251113,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251113,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251113,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251114,1
8b13e106-40f4-4f59-902e-5019033c147c,20251114,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251114,2
