service_id,date,exception_type
58643686-2fee-4f96-88a6-159ac617ce72,20250402,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250402,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250402,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250402,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250402,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250402,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250402,1
7fd75353-3266-4f55-a71c-688ed61aa5a2,20250402,1
a88a650c-b2a9-4e52-9ca7-77778dd231bb,20250402,1
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,20250402,1
90c9b0a3-8086-44fb-9d75-b34989bd1ce2,20250402,1
b503a0dc-7efd-4dde-84e2-db36f1218392,20250402,1
0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,20250403,1
846c96f7-2da7-4e9f-8fa1-0fcba2eba661,20250403,1
92cb5e85-887f-4eb5-ac25-33433d4be133,20250403,1
7f8c8ec3-a2cc-4595-b258-428524f8eb08,20250403,1
79406008-5e14-4276-b9d2-42f4b9ff6a9c,20250403,1
93193e94-c1e4-41e0-99b1-4c49e748e4ef,20250403,1
33a0beef-4b9b-433b-bed9-6c97a1377aa4,20250403,1
8b25092c-868d-4249-a193-8aa27f58e723,20250403,1
86fe4c22-f837-4c02-9047-9d633410012c,20250403,1
0c7dc326-03ba-431e-8fb3-ad766198a0c9,20250403,1
77a16b54-6594-47e3-9230-cf4b47f35956,20250403,1
54f6ff3c-55aa-4b6c-94cc-e4ea19348739,20250403,1
8e668e0b-db23-4538-9087-f1b050621ccc,20250403,1
2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,20250403,1
fdfc475a-115a-473e-8c47-14fb1e48f88d,20250404,1
58643686-2fee-4f96-88a6-159ac617ce72,20250404,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250404,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250404,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250404,1
8be50d64-eb0b-4ef0-86ee-65a72a528d75,20250404,1
c433790c-5700-4e59-8225-a4af8439d844,20250404,1
87378206-d003-45ad-b6ad-0cd7bb5b97a7,20250406,1
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,20250406,1
e52491a7-a970-4ff4-88af-5a4486e05a45,20250406,1
e4702657-23fc-4e68-9191-5f8bd231ea8d,20250406,1
4da1ee01-f957-441c-ae4d-9dd081c6efff,20250406,1
f3538c0d-4e62-4b32-b3dc-bbc83e39f8ec,20250406,1
2dd2c221-bf51-4203-bf1a-ec3dc0bde33e,20250406,1
6f7c665a-a7cb-45d0-8d85-ed92d30b0299,20250406,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250407,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250407,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250407,1
7fd75353-3266-4f55-a71c-688ed61aa5a2,20250407,1
a88a650c-b2a9-4e52-9ca7-77778dd231bb,20250407,1
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,20250407,1
90c9b0a3-8086-44fb-9d75-b34989bd1ce2,20250407,1
b503a0dc-7efd-4dde-84e2-db36f1218392,20250407,1
0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,20250408,1
846c96f7-2da7-4e9f-8fa1-0fcba2eba661,20250408,1
92cb5e85-887f-4eb5-ac25-33433d4be133,20250408,1
7f8c8ec3-a2cc-4595-b258-428524f8eb08,20250408,1
79406008-5e14-4276-b9d2-42f4b9ff6a9c,20250408,1
93193e94-c1e4-41e0-99b1-4c49e748e4ef,20250408,1
33a0beef-4b9b-433b-bed9-6c97a1377aa4,20250408,1
8b25092c-868d-4249-a193-8aa27f58e723,20250408,1
86fe4c22-f837-4c02-9047-9d633410012c,20250408,1
0c7dc326-03ba-431e-8fb3-ad766198a0c9,20250408,1
77a16b54-6594-47e3-9230-cf4b47f35956,20250408,1
54f6ff3c-55aa-4b6c-94cc-e4ea19348739,20250408,1
8e668e0b-db23-4538-9087-f1b050621ccc,20250408,1
2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,20250408,1
58643686-2fee-4f96-88a6-159ac617ce72,20250409,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250409,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250409,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250409,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250409,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250409,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250409,1
7fd75353-3266-4f55-a71c-688ed61aa5a2,20250409,1
a88a650c-b2a9-4e52-9ca7-77778dd231bb,20250409,1
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,20250409,1
90c9b0a3-8086-44fb-9d75-b34989bd1ce2,20250409,1
b503a0dc-7efd-4dde-84e2-db36f1218392,20250409,1
0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,20250410,1
846c96f7-2da7-4e9f-8fa1-0fcba2eba661,20250410,1
92cb5e85-887f-4eb5-ac25-33433d4be133,20250410,1
7f8c8ec3-a2cc-4595-b258-428524f8eb08,20250410,1
79406008-5e14-4276-b9d2-42f4b9ff6a9c,20250410,1
93193e94-c1e4-41e0-99b1-4c49e748e4ef,20250410,1
33a0beef-4b9b-433b-bed9-6c97a1377aa4,20250410,1
8b25092c-868d-4249-a193-8aa27f58e723,20250410,1
86fe4c22-f837-4c02-9047-9d633410012c,20250410,1
0c7dc326-03ba-431e-8fb3-ad766198a0c9,20250410,1
77a16b54-6594-47e3-9230-cf4b47f35956,20250410,1
54f6ff3c-55aa-4b6c-94cc-e4ea19348739,20250410,1
8e668e0b-db23-4538-9087-f1b050621ccc,20250410,1
2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,20250410,1
fdfc475a-115a-473e-8c47-14fb1e48f88d,20250411,1
58643686-2fee-4f96-88a6-159ac617ce72,20250411,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250411,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250411,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250411,1
8be50d64-eb0b-4ef0-86ee-65a72a528d75,20250411,1
c433790c-5700-4e59-8225-a4af8439d844,20250411,1
87378206-d003-45ad-b6ad-0cd7bb5b97a7,20250413,1
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,20250413,1
e52491a7-a970-4ff4-88af-5a4486e05a45,20250413,1
e4702657-23fc-4e68-9191-5f8bd231ea8d,20250413,1
4da1ee01-f957-441c-ae4d-9dd081c6efff,20250413,1
f3538c0d-4e62-4b32-b3dc-bbc83e39f8ec,20250413,1
2dd2c221-bf51-4203-bf1a-ec3dc0bde33e,20250413,1
6f7c665a-a7cb-45d0-8d85-ed92d30b0299,20250413,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250414,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250414,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250414,1
7fd75353-3266-4f55-a71c-688ed61aa5a2,20250414,1
a88a650c-b2a9-4e52-9ca7-77778dd231bb,20250414,1
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,20250414,1
90c9b0a3-8086-44fb-9d75-b34989bd1ce2,20250414,1
b503a0dc-7efd-4dde-84e2-db36f1218392,20250414,1
0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,20250415,1
846c96f7-2da7-4e9f-8fa1-0fcba2eba661,20250415,1
92cb5e85-887f-4eb5-ac25-33433d4be133,20250415,1
7f8c8ec3-a2cc-4595-b258-428524f8eb08,20250415,1
79406008-5e14-4276-b9d2-42f4b9ff6a9c,20250415,1
93193e94-c1e4-41e0-99b1-4c49e748e4ef,20250415,1
33a0beef-4b9b-433b-bed9-6c97a1377aa4,20250415,1
8b25092c-868d-4249-a193-8aa27f58e723,20250415,1
86fe4c22-f837-4c02-9047-9d633410012c,20250415,1
0c7dc326-03ba-431e-8fb3-ad766198a0c9,20250415,1
77a16b54-6594-47e3-9230-cf4b47f35956,20250415,1
54f6ff3c-55aa-4b6c-94cc-e4ea19348739,20250415,1
8e668e0b-db23-4538-9087-f1b050621ccc,20250415,1
2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,20250415,1
58643686-2fee-4f96-88a6-159ac617ce72,20250416,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250416,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250416,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250416,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250416,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250416,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250416,1
7fd75353-3266-4f55-a71c-688ed61aa5a2,20250416,1
a88a650c-b2a9-4e52-9ca7-77778dd231bb,20250416,1
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,20250416,1
90c9b0a3-8086-44fb-9d75-b34989bd1ce2,20250416,1
b503a0dc-7efd-4dde-84e2-db36f1218392,20250416,1
0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,20250417,1
846c96f7-2da7-4e9f-8fa1-0fcba2eba661,20250417,1
92cb5e85-887f-4eb5-ac25-33433d4be133,20250417,1
7f8c8ec3-a2cc-4595-b258-428524f8eb08,20250417,1
79406008-5e14-4276-b9d2-42f4b9ff6a9c,20250417,1
93193e94-c1e4-41e0-99b1-4c49e748e4ef,20250417,1
33a0beef-4b9b-433b-bed9-6c97a1377aa4,20250417,1
8b25092c-868d-4249-a193-8aa27f58e723,20250417,1
86fe4c22-f837-4c02-9047-9d633410012c,20250417,1
0c7dc326-03ba-431e-8fb3-ad766198a0c9,20250417,1
77a16b54-6594-47e3-9230-cf4b47f35956,20250417,1
54f6ff3c-55aa-4b6c-94cc-e4ea19348739,20250417,1
8e668e0b-db23-4538-9087-f1b050621ccc,20250417,1
2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,20250417,1
fdfc475a-115a-473e-8c47-14fb1e48f88d,20250418,1
58643686-2fee-4f96-88a6-159ac617ce72,20250418,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250418,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250418,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250418,1
8be50d64-eb0b-4ef0-86ee-65a72a528d75,20250418,1
c433790c-5700-4e59-8225-a4af8439d844,20250418,1
87378206-d003-45ad-b6ad-0cd7bb5b97a7,20250420,1
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,20250420,1
e52491a7-a970-4ff4-88af-5a4486e05a45,20250420,1
e4702657-23fc-4e68-9191-5f8bd231ea8d,20250420,1
4da1ee01-f957-441c-ae4d-9dd081c6efff,20250420,1
f3538c0d-4e62-4b32-b3dc-bbc83e39f8ec,20250420,1
2dd2c221-bf51-4203-bf1a-ec3dc0bde33e,20250420,1
6f7c665a-a7cb-45d0-8d85-ed92d30b0299,20250420,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250421,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250421,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250421,1
7fd75353-3266-4f55-a71c-688ed61aa5a2,20250421,1
a88a650c-b2a9-4e52-9ca7-77778dd231bb,20250421,1
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,20250421,1
90c9b0a3-8086-44fb-9d75-b34989bd1ce2,20250421,1
b503a0dc-7efd-4dde-84e2-db36f1218392,20250421,1
0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,20250422,1
846c96f7-2da7-4e9f-8fa1-0fcba2eba661,20250422,1
92cb5e85-887f-4eb5-ac25-33433d4be133,20250422,1
7f8c8ec3-a2cc-4595-b258-428524f8eb08,20250422,1
79406008-5e14-4276-b9d2-42f4b9ff6a9c,20250422,1
93193e94-c1e4-41e0-99b1-4c49e748e4ef,20250422,1
33a0beef-4b9b-433b-bed9-6c97a1377aa4,20250422,1
8b25092c-868d-4249-a193-8aa27f58e723,20250422,1
86fe4c22-f837-4c02-9047-9d633410012c,20250422,1
0c7dc326-03ba-431e-8fb3-ad766198a0c9,20250422,1
77a16b54-6594-47e3-9230-cf4b47f35956,20250422,1
54f6ff3c-55aa-4b6c-94cc-e4ea19348739,20250422,1
8e668e0b-db23-4538-9087-f1b050621ccc,20250422,1
2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,20250422,1
58643686-2fee-4f96-88a6-159ac617ce72,20250423,1
7d122760-bf4c-4105-8a3a-22cee8efc3ba,20250423,1
e071bd08-f59d-4881-b9a1-2edb2a7ba71a,20250423,1
f690a57d-abea-4e07-9491-3aa70a69dce6,20250423,1
8e7ddb3c-c489-44af-bc57-4a062a6df00d,20250423,1
05450969-b4b2-4354-8c28-4ae8b98bc2df,20250423,1
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,20250423,1
