trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
f690a57d-abea-4e07-9491-3aa70a69dce6,14:07:00,14:07:00,5191 9,9,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:08:00,14:08:00,5190 9,10,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:09:00,14:09:00,5189 9,11,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:10:00,14:10:00,5188 9,12,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:11:00,14:11:00,5187 9,13,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:13:00,14:13:00,5185 9,14,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:14:00,14:14:00,5186 9,15,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:15:00,14:15:00,5184 9,16,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:16:00,14:16:00,5183 9,17,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:17:00,14:17:00,5182 9,18,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:19:00,14:19:00,5125 1,19,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:20:00,14:20:00,5124 1,20,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:20:00,14:20:00,5123 1,21,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:21:00,14:21:00,5122 1,22,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:22:00,14:22:00,5121 1,23,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:23:00,14:23:00,5035 1,24,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:24:00,14:24:00,5036 1,25,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:27:00,14:27:00,5361 1,26,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:29:00,14:29:00,5037 1,27,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:29:00,14:29:00,5039 1,28,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:30:00,14:30:00,5041 1,29,臼杵市役所,0,0,,
f690a57d-abea-4e07-9491-3aa70a69dce6,14:30:00,14:30:00,5042 1,30,臼杵市役所,1,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:30:00,10:30:00,5216 9,1,城南,0,1,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:31:00,10:31:00,5225 2,2,中央公民館,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:32:00,10:32:00,5224 9,3,城北,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:34:00,10:34:00,5223 2,4,観光交流プラザ,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:36:00,10:36:00,5626 9,5,住吉橋,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:38:00,10:38:00,5230 2,6,臼杵市歴史資料館,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:39:00,10:39:00,5227 9,7,市浜入口,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:40:00,10:40:00,5226 9,8,下市浜,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:41:00,10:41:00,5222 2,9,新地中通,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:42:00,10:42:00,5221 2,10,サンリブ臼杵,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:43:00,10:43:00,5232 9,11,江無田,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:44:00,10:44:00,5220 2,12,江無田苑,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:45:00,10:45:00,5181 9,13,第一木保佐,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:47:00,10:47:00,5201 2,14,コスモス病院,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:50:00,10:50:00,5203 9,15,あすとぴあ,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:51:00,10:51:00,5204 2,16,市浜コミュニティセンター,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:54:00,10:54:00,5228 9,17,野田商業通り,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,10:57:00,10:57:00,5219 9,18,バイパス市浜,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:00:00,11:00:00,5207 2,19,中州住宅前,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:01:00,11:01:00,5215 9,20,田町,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:04:00,11:04:00,5214 9,21,塩田公民館前,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:06:00,11:06:00,5213 9,22,上塩田,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:07:00,11:07:00,5212 9,23,南海添,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:08:00,11:08:00,5211 9,24,西海添,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:09:00,11:09:00,5210 9,25,北海添,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:12:00,11:12:00,5231 9,26,本丁,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:14:00,11:14:00,5218 2,27,辻,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:15:00,11:15:00,5217 9,28,臼杵駅,0,0,,
e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,11:22:00,11:22:00,5216 9,29,,1,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:10:00,08:10:00,5263 9,1,菅尾駅前,0,1,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:11:00,08:11:00,3008 1,2,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:13:00,08:13:00,5342 9,3,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:14:00,08:14:00,3009 1,4,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:15:00,08:15:00,3010 1,5,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:17:00,08:17:00,5301 9,6,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:17:00,08:17:00,5302 9,7,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:18:00,08:18:00,5303 9,8,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:20:00,08:20:00,5304 9,9,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:21:00,08:21:00,5305 9,10,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:23:00,08:23:00,5306 9,11,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:26:00,08:26:00,5307 9,12,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:28:00,08:28:00,5313 9,13,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:30:00,08:30:00,5314 9,14,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:34:00,08:34:00,5341 9,15,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:35:00,08:35:00,5340 9,16,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:35:00,08:35:00,5339 9,17,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:36:00,08:36:00,5338 9,18,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:37:00,08:37:00,5337 9,19,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:38:00,08:38:00,5336 9,20,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:41:00,08:41:00,5335 9,21,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:42:00,08:42:00,5334 9,22,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:43:00,08:43:00,5333 9,23,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:44:00,08:44:00,5332 9,24,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:46:00,08:46:00,5329 9,25,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:48:00,08:48:00,5344 9,26,菅尾駅前,0,0,,
7f8c8ec3-a2cc-4595-b258-428524f8eb08,08:53:00,08:53:00,7014 1,27,菅尾駅前,1,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:15:00,10:15:00,5263 9,1,菅尾駅前,0,1,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:16:00,10:16:00,3008 1,2,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:18:00,10:18:00,5342 9,3,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:19:00,10:19:00,3009 1,4,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:20:00,10:20:00,5343 9,5,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:21:00,10:21:00,3010 1,6,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:23:00,10:23:00,5301 9,7,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:23:00,10:23:00,5302 9,8,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:24:00,10:24:00,5303 9,9,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:26:00,10:26:00,5304 9,10,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:27:00,10:27:00,5305 9,11,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:29:00,10:29:00,5306 9,12,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:32:00,10:32:00,5307 9,13,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:34:00,10:34:00,5313 9,14,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:36:00,10:36:00,5314 9,15,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:40:00,10:40:00,5341 9,16,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:41:00,10:41:00,5340 9,17,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:41:00,10:41:00,5339 9,18,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:42:00,10:42:00,5338 9,19,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:43:00,10:43:00,5337 9,20,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:44:00,10:44:00,5336 9,21,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:47:00,10:47:00,5335 9,22,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:48:00,10:48:00,5334 9,23,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:49:00,10:49:00,5333 9,24,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:50:00,10:50:00,5332 9,25,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:52:00,10:52:00,5329 9,26,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:54:00,10:54:00,5344 9,27,菅尾駅前,0,0,,
79406008-5e14-4276-b9d2-42f4b9ff6a9c,10:59:00,10:59:00,7014 1,28,菅尾駅前,1,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:20:00,13:20:00,5042 2,1,上松,0,1,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:20:00,13:20:00,5041 2,2,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:21:00,13:21:00,5039 2,3,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:23:00,13:23:00,5361 1,4,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:24:00,13:24:00,5037 2,5,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:26:00,13:26:00,5036 2,6,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:27:00,13:27:00,5035 2,7,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:28:00,13:28:00,5121 2,8,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:29:00,13:29:00,5122 2,9,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:30:00,13:30:00,5123 2,10,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:30:00,13:30:00,5124 2,11,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:31:00,13:31:00,5125 2,12,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:33:00,13:33:00,5182 9,13,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:34:00,13:34:00,5183 9,14,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:35:00,13:35:00,5184 9,15,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:36:00,13:36:00,5186 9,16,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:37:00,13:37:00,5185 9,17,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:39:00,13:39:00,5187 9,18,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:40:00,13:40:00,5188 9,19,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:41:00,13:41:00,5189 9,20,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:42:00,13:42:00,5190 9,21,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:43:00,13:43:00,5191 9,22,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:45:00,13:45:00,5192 9,23,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:47:00,13:47:00,5199 9,24,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:48:00,13:48:00,5193 9,25,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:49:00,13:49:00,5194 9,26,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:50:00,13:50:00,5195 9,27,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:51:00,13:51:00,5196 9,28,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:52:00,13:52:00,5197 9,29,上松,0,0,,
8e7ddb3c-c489-44af-bc57-4a062a6df00d,13:53:00,13:53:00,5198 2,30,上松,1,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:34:00,15:34:00,5216 9,1,城南,0,1,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:35:00,15:35:00,5225 2,2,中央公民館,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:36:00,15:36:00,5224 9,3,城北,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:38:00,15:38:00,5223 2,4,観光交流プラザ,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:40:00,15:40:00,5626 9,5,住吉橋,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:42:00,15:42:00,5230 2,6,臼杵市歴史資料館,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:43:00,15:43:00,5227 9,7,市浜入口,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:44:00,15:44:00,5226 9,8,下市浜,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:45:00,15:45:00,5222 2,9,新地中通,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:46:00,15:46:00,5221 2,10,サンリブ臼杵,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:47:00,15:47:00,5232 9,11,江無田,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:48:00,15:48:00,5220 2,12,江無田苑,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:49:00,15:49:00,5181 9,13,第一木保佐,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:51:00,15:51:00,5201 2,14,コスモス病院,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:54:00,15:54:00,5203 9,15,あすとぴあ,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:55:00,15:55:00,5204 2,16,市浜コミュニティセンター,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,15:58:00,15:58:00,5228 9,17,野田商業通り,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:01:00,16:01:00,5219 9,18,バイパス市浜,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:04:00,16:04:00,5207 2,19,中州住宅前,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:05:00,16:05:00,5215 9,20,田町,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:08:00,16:08:00,5214 9,21,塩田公民館前,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:10:00,16:10:00,5213 9,22,上塩田,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:11:00,16:11:00,5212 9,23,南海添,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:12:00,16:12:00,5211 9,24,西海添,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:13:00,16:13:00,5210 9,25,北海添,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:16:00,16:16:00,5231 9,26,本丁,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:18:00,16:18:00,5218 2,27,辻,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:19:00,16:19:00,5217 9,28,臼杵駅,0,0,,
05450969-b4b2-4354-8c28-4ae8b98bc2df,16:26:00,16:26:00,5216 9,29,,1,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:31:00,11:31:00,5216 9,1,観光交流プラザ,0,1,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:34:00,11:34:00,5626 9,2,本丁,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:36:00,11:36:00,5218 1,3,北海添,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:39:00,11:39:00,5231 9,4,西海添,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:41:00,11:41:00,5210 9,5,南海添,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:42:00,11:42:00,5211 9,6,上塩田,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:43:00,11:43:00,5212 9,7,塩田公民館前,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:44:00,11:44:00,5213 9,8,田町,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:46:00,11:46:00,5214 9,9,中州住宅前,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:49:00,11:49:00,5215 9,10,バイパス市浜,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:50:00,11:50:00,5207 1,11,野田商業通り,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:53:00,11:53:00,5219 9,12,市浜コミュニティセンター,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:56:00,11:56:00,5228 9,13,あすとぴあ,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,11:59:00,11:59:00,5204 1,14,コスモス病院,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:02:00,12:02:00,5203 9,15,第一木保佐,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:03:00,12:03:00,5201 1,16,江無田苑,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:05:00,12:05:00,5181 9,17,江無田,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:06:00,12:06:00,5220 1,18,サンリブ臼杵,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:07:00,12:07:00,5232 9,19,新地中通,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:08:00,12:08:00,5221 1,20,下市浜,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:09:00,12:09:00,5222 1,21,市浜入口,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:11:00,12:11:00,5226 9,22,臼杵市歴史資料館,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:12:00,12:12:00,5227 9,23,畳屋町駐車場前,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:14:00,12:14:00,5208 9,24,サーラ・デ・うすき,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:16:00,12:16:00,5229 1,25,辻,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:17:00,12:17:00,5217 9,26,城北,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:19:00,12:19:00,5223 1,27,中央公民館,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:21:00,12:21:00,5224 9,28,城南,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:22:00,12:22:00,5225 1,29,臼杵駅,0,0,,
4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,12:25:00,12:25:00,5216 9,30,,1,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:10:00,13:10:00,5263 9,1,菅尾駅前,0,1,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:11:00,13:11:00,3008 1,2,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:13:00,13:13:00,5342 9,3,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:14:00,13:14:00,3009 1,4,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:15:00,13:15:00,5343 9,5,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:16:00,13:16:00,3010 1,6,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:18:00,13:18:00,5301 9,7,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:18:00,13:18:00,5302 9,8,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:19:00,13:19:00,5303 9,9,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:21:00,13:21:00,5304 9,10,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:22:00,13:22:00,5305 9,11,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:24:00,13:24:00,5306 9,12,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:27:00,13:27:00,5307 9,13,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:29:00,13:29:00,5313 9,14,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:31:00,13:31:00,5314 9,15,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:35:00,13:35:00,5341 9,16,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:36:00,13:36:00,5340 9,17,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:36:00,13:36:00,5339 9,18,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:37:00,13:37:00,5338 9,19,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:38:00,13:38:00,5337 9,20,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:39:00,13:39:00,5336 9,21,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:42:00,13:42:00,5335 9,22,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:43:00,13:43:00,5334 9,23,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:44:00,13:44:00,5333 9,24,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:45:00,13:45:00,5332 9,25,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:47:00,13:47:00,5329 9,26,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:49:00,13:49:00,5344 9,27,菅尾駅前,0,0,,
93193e94-c1e4-41e0-99b1-4c49e748e4ef,13:54:00,13:54:00,7014 1,28,菅尾駅前,1,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:29:00,09:29:00,5216 9,1,観光交流プラザ,0,1,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:32:00,09:32:00,5626 9,2,本丁,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:34:00,09:34:00,5218 1,3,北海添,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:37:00,09:37:00,5231 9,4,西海添,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:39:00,09:39:00,5210 9,5,南海添,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:40:00,09:40:00,5211 9,6,上塩田,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:41:00,09:41:00,5212 9,7,塩田公民館前,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:42:00,09:42:00,5213 9,8,田町,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:44:00,09:44:00,5214 9,9,中州住宅前,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:47:00,09:47:00,5215 9,10,バイパス市浜,0,0,,
