route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5108034,87378206-d003-45ad-b6ad-0cd7bb5b97a7,87378206-d003-45ad-b6ad-0cd7bb5b97a7,,,,,5108034,0,0
5107011,0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,0faf1b8b-ca18-4fa5-ad7b-0e7cd801a389,,,,,5107011,0,0
5106016,846c96f7-2da7-4e9f-8fa1-0fcba2eba661,846c96f7-2da7-4e9f-8fa1-0fcba2eba661,,,,,5106016,0,0
5101011,fdfc475a-115a-473e-8c47-14fb1e48f88d,fdfc475a-115a-473e-8c47-14fb1e48f88d,,,,,5101011,0,0
5103014,58643686-2fee-4f96-88a6-159ac617ce72,58643686-2fee-4f96-88a6-159ac617ce72,,,,,5103014,0,0
5108033,7d122760-bf4c-4105-8a3a-22cee8efc3ba,7d122760-bf4c-4105-8a3a-22cee8efc3ba,,,,,5108033,0,0
5103013,e071bd08-f59d-4881-b9a1-2edb2a7ba71a,e071bd08-f59d-4881-b9a1-2edb2a7ba71a,,,,,5103013,0,0
5104014,92cb5e85-887f-4eb5-ac25-33433d4be133,92cb5e85-887f-4eb5-ac25-33433d4be133,,,,,5104014,0,0
5103014,f690a57d-abea-4e07-9491-3aa70a69dce6,f690a57d-abea-4e07-9491-3aa70a69dce6,,,,,5103014,0,0
5108024,e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,e7e79aa3-75a3-4e2b-a4f5-40cbaff114c5,,,,,5108024,0,0
5106017,7f8c8ec3-a2cc-4595-b258-428524f8eb08,7f8c8ec3-a2cc-4595-b258-428524f8eb08,,,,,5106017,0,0
5106015,79406008-5e14-4276-b9d2-42f4b9ff6a9c,79406008-5e14-4276-b9d2-42f4b9ff6a9c,,,,,5106015,0,0
5103013,8e7ddb3c-c489-44af-bc57-4a062a6df00d,8e7ddb3c-c489-44af-bc57-4a062a6df00d,,,,,5103013,0,0
5108024,05450969-b4b2-4354-8c28-4ae8b98bc2df,05450969-b4b2-4354-8c28-4ae8b98bc2df,,,,,5108024,0,0
5108023,4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,4ad24817-79c8-45d3-8fa8-4be3f7c52ed2,,,,,5108023,0,0
5106015,93193e94-c1e4-41e0-99b1-4c49e748e4ef,93193e94-c1e4-41e0-99b1-4c49e748e4ef,,,,,5106015,0,0
5108023,e52491a7-a970-4ff4-88af-5a4486e05a45,e52491a7-a970-4ff4-88af-5a4486e05a45,,,,,5108023,0,0
5108023,e4702657-23fc-4e68-9191-5f8bd231ea8d,e4702657-23fc-4e68-9191-5f8bd231ea8d,,,,,5108023,0,0
5101012,8be50d64-eb0b-4ef0-86ee-65a72a528d75,8be50d64-eb0b-4ef0-86ee-65a72a528d75,,,,,5101012,0,0
5108024,7fd75353-3266-4f55-a71c-688ed61aa5a2,7fd75353-3266-4f55-a71c-688ed61aa5a2,,,,,5108024,0,0
5107011,33a0beef-4b9b-433b-bed9-6c97a1377aa4,33a0beef-4b9b-433b-bed9-6c97a1377aa4,,,,,5107011,0,0
5108034,a88a650c-b2a9-4e52-9ca7-77778dd231bb,a88a650c-b2a9-4e52-9ca7-77778dd231bb,,,,,5108034,0,0
5107012,8b25092c-868d-4249-a193-8aa27f58e723,8b25092c-868d-4249-a193-8aa27f58e723,,,,,5107012,0,0
5108024,ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,,,,,5108024,0,0
5104013,86fe4c22-f837-4c02-9047-9d633410012c,86fe4c22-f837-4c02-9047-9d633410012c,,,,,5104013,0,0
5108023,4da1ee01-f957-441c-ae4d-9dd081c6efff,4da1ee01-f957-441c-ae4d-9dd081c6efff,,,,,5108023,0,0
5101012,c433790c-5700-4e59-8225-a4af8439d844,c433790c-5700-4e59-8225-a4af8439d844,,,,,5101012,0,0
5104014,0c7dc326-03ba-431e-8fb3-ad766198a0c9,0c7dc326-03ba-431e-8fb3-ad766198a0c9,,,,,5104014,0,0
5108023,90c9b0a3-8086-44fb-9d75-b34989bd1ce2,90c9b0a3-8086-44fb-9d75-b34989bd1ce2,,,,,5108023,0,0
5108033,f3538c0d-4e62-4b32-b3dc-bbc83e39f8ec,f3538c0d-4e62-4b32-b3dc-bbc83e39f8ec,,,,,5108033,0,0
5106016,77a16b54-6594-47e3-9230-cf4b47f35956,77a16b54-6594-47e3-9230-cf4b47f35956,,,,,5106016,0,0
5108023,b503a0dc-7efd-4dde-84e2-db36f1218392,b503a0dc-7efd-4dde-84e2-db36f1218392,,,,,5108023,0,0
5104013,54f6ff3c-55aa-4b6c-94cc-e4ea19348739,54f6ff3c-55aa-4b6c-94cc-e4ea19348739,,,,,5104013,0,0
5108024,2dd2c221-bf51-4203-bf1a-ec3dc0bde33e,2dd2c221-bf51-4203-bf1a-ec3dc0bde33e,,,,,5108024,0,0
5108024,6f7c665a-a7cb-45d0-8d85-ed92d30b0299,6f7c665a-a7cb-45d0-8d85-ed92d30b0299,,,,,5108024,0,0
5106016,8e668e0b-db23-4538-9087-f1b050621ccc,8e668e0b-db23-4538-9087-f1b050621ccc,,,,,5106016,0,0
5107012,2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,2b9cf865-6773-4bcd-ba2f-faf6edde1eb3,,,,,5107012,0,0
