route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2 1,1_土曜(共通),9b1d9f2b-182b-4faf-8129-bbacae1bcbba,,,,,2 1,0,0
13 0,1_平日(共通),e4ab50bf-3d6f-44a8-bc7f-bcaf3eba98af,,,,,13 0,0,0
42 0,1_土曜(共通),246db865-6f63-4cef-9cad-bcfc298fcfb4,,,,,42 0,0,0
1 1,1_土曜(共通),fb49e7d3-7c63-49a0-9be5-bee5d0bdd4d6,,,,,1 1,0,0
2 2,1_平日(共通),97688053-a79b-4e01-a099-c09cc0bc64d8,,,,,2 2,0,0
13 0,1_日祝(共通),e0c87a06-123d-425a-9fd3-c22c41d96450,,,,,13 0,0,0
3 2,1_平日(共通),08830956-2fba-4a1d-b1f0-c2749af2a347,,,,,3 2,0,0
13 0,1_土曜(共通),719c89bd-acc8-4858-b8e0-c55ea1597161,,,,,13 0,0,0
1 1,1_日祝(共通),888223a8-6ee1-4698-9009-c6680e48cdfd,,,,,1 1,0,0
1 2,1_平日(共通),17dfa869-a697-4fbe-b791-c72a821b56ce,,,,,1 2,0,0
13 0,1_土曜(共通),ea3d08ee-2b32-46fe-a26d-c89bbc173e04,,,,,13 0,0,0
1 2,1_土曜(共通),9447b7f4-dc6b-428b-a7f7-c8b17371a7c4,,,,,1 2,0,0
16 9,1_平日(共通),548020e7-7d2a-41b7-a629-ca02d5aa0af0,,,,,16 9,0,0
1 2,1_日祝(共通),7e0fe013-91a6-45f4-a4d2-ca3dfdd21ea2,,,,,1 2,0,0
22 9,1_平日(共通),d8a33452-3a15-483f-80ab-cbf64ef704ae,,,,,22 9,0,0
3 2,1_土曜(共通),0fc8ba92-6933-4192-bd7a-cfaaf9b6f943,,,,,3 2,0,0
3 1,1_土曜(共通),ed65c327-d854-4d01-8bf5-d0631f5aa30d,,,,,3 1,0,0
2 2,1_土曜(共通),d8ca7a76-a7bd-4108-87ce-d0bd97a9af11,,,,,2 2,0,0
1 2,1_土曜(共通),3d926a0b-3fda-4bab-b118-d1f7bc5485ba,,,,,1 2,0,0
21 0,1_土曜(共通),2494a2e2-b0cd-47ae-9821-d1fdf1580150,,,,,21 0,0,0
1 1,1_土曜(共通),bf35787d-3fa5-4ca3-ae0b-d323df595eab,,,,,1 1,0,0
3 2,1_日祝(共通),7b816a91-ce53-4663-8a59-d43e509f0606,,,,,3 2,0,0
17 9,1_日祝(共通),66cfd5d3-a541-41ae-a885-d5268ffde6e9,,,,,17 9,0,0
3 1,1_土曜(共通),8f92690a-682a-4079-9369-d56456722b0d,,,,,3 1,0,0
2 1,1_平日(共通),70522081-439f-43ce-8877-d675d5abd5c2,,,,,2 1,0,0
20 0,1_土曜(共通),7b31fe9d-dc15-4b1b-9b88-d6a86474661b,,,,,20 0,0,0
2 1,1_土曜(共通),11ffa720-f96b-429b-9b5f-d7506fbe5e26,,,,,2 1,0,0
20 0,1_日祝(共通),eaa02e74-e640-46c7-8652-d81ac78246b5,,,,,20 0,0,0
2 2,1_土曜(共通),2765bedb-d3c8-4a37-8f62-da929218818f,,,,,2 2,0,0
21 0,1_平日(共通),edf031eb-0c3a-429f-a46c-dadbc1bb9287,,,,,21 0,0,0
1 1,1_日祝(共通),2cf3f2c6-267e-4c7e-9e76-ddfb3f6d98fd,,,,,1 1,0,0
2 1,1_日祝(共通),f40f4628-b0e5-401b-a392-de80cbbc7cc1,,,,,2 1,0,0
34 9,1_平日(共通),3e72f0d1-2d88-45be-bb33-dfcc9115a593,,,,,34 9,0,0
9 9,1_平日(共通),8926332a-4c8f-4df3-9f09-e274cda9e64c,,,,,9 9,0,0
2 1,1_土曜(共通),b7e780a3-e342-4f14-997e-e2eae1efae98,,,,,2 1,0,0
45 0,1_日祝(共通),d9edb270-ff66-4b72-82a8-e374c75c40fe,,,,,45 0,0,0
2 1,1_日祝(共通),29eeab3b-2798-4cb5-adc1-e3afd3fe236a,,,,,2 1,0,0
42 0,1_土曜(共通),b6c4acea-feae-411a-954a-e48e5fef06cc,,,,,42 0,0,0
1 1,1_平日(共通),d5b239d9-68b8-4b8c-8930-e61bee4b09e4,,,,,1 1,0,0
1 2,1_日祝(共通),a0ff0ce8-f1c8-4c95-a88f-e72ae4ac9705,,,,,1 2,0,0
3 1,1_日祝(共通),6b1149f0-b825-4161-81a8-e9f256c35fa4,,,,,3 1,0,0
23 0,1_土曜(共通),f2da6898-f555-42b1-b318-ea316ea35aa8,,,,,23 0,0,0
3 9,1_土曜(共通),04187e41-b5d3-4d50-9642-ea3fcbaa6eb5,,,,,3 9,0,0
11 9,1_平日(共通),d36290a7-dc39-4a31-b753-eb419627dc25,,,,,11 9,0,0
13 0,1_日祝(共通),dbc029f8-4147-45bf-baa6-ecf3c657ba90,,,,,13 0,0,0
2 2,1_土曜(共通),f078dab2-5608-49d8-83cb-edd2281f855b,,,,,2 2,0,0
2 2,1_日祝(共通),16de78a1-83f6-46c7-8efa-ef26ec17a2df,,,,,2 2,0,0
3 1,1_平日(共通),a5421250-cdc7-421c-991b-ef8c26315329,,,,,3 1,0,0
1 2,1_平日(共通),ecebde1f-0265-4bd5-b820-f23231132286,,,,,1 2,0,0
2 1,1_日祝(共通),bf040d2a-75e9-4b49-b214-f31b144447c8,,,,,2 1,0,0
17 9,1_日祝(共通),9a9400e1-9b80-412e-8194-f64224237141,,,,,17 9,0,0
3 2,1_日祝(共通),3eede167-0e18-49df-a848-f80a5dd1428e,,,,,3 2,0,0
2 1,1_平日(共通),49e13ddb-6bde-44d9-84f0-f8b7eb464662,,,,,2 1,0,0
20 0,1_日祝(共通),3b25eec5-a6b0-4987-bf3e-fae86f2b26d2,,,,,20 0,0,0
7 0,1_土曜(共通),1702edd7-d45b-4f9e-befd-fbb3af1e3de3,,,,,7 0,0,0
3 2,1_日祝(共通),7cb4ec91-c744-4208-83b9-fc5ecbff4318,,,,,3 2,0,0
3 2,1_平日(共通),83129c07-cf54-40a5-9c8e-fdcd27390e39,,,,,3 2,0,0
9 9,1_日祝(共通),f66050d8-c259-4970-9c2b-fee9efe84d51,,,,,9 9,0,0
