stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
7008 1,,高松,,33.0496631,131.6418871,7008 1,,0,,,,
7008 2,,高松,,33.0496316,131.6417261,7008 2,,0,,,,
7009 1,,山奥,,33.0455048,131.6414594,7009 1,,0,,,,
7009 2,,山奥,,33.0455706,131.6413353,7009 2,,0,,,,
7010 1,,戸ノ口,,33.0397366,131.6354888,7010 1,,0,,,,
7010 2,,戸ノ口,,33.039794,131.6353412,7010 2,,0,,,,
7011 1,,深野,,33.037399,131.629349,7011 1,,0,,,,
7011 2,,深野,,33.0374968,131.6293289,7011 2,,0,,,,
7012 1,,宮尾入口,,33.0263432,131.6206913,7012 1,,0,,,,
7012 2,,宮尾入口,,33.0263702,131.6205329,7012 2,,0,,,,
7013 1,,菅尾小学校入口,,33.0177322,131.6184646,7013 1,,0,,,,
7013 2,,菅尾小学校入口,,33.017658,131.618317,7013 2,,0,,,,
7014 1,,菅尾駅前,,33.0132814,131.6174648,7014 1,,0,,,,
7014 2,,菅尾駅前,,33.0133151,131.6173052,7014 2,,0,,,,
7016 9,,緑ヶ丘,,33.0118878,131.6208414,7016 9,,0,,,,
7017 1,,菅尾駅前,,33.0146314,131.6181948,7017 1,,0,,,,
7017 2,,菅尾駅前,,33.0145278,131.6179561,7017 2,,0,,,,
7018 1,,亀の甲,,33.010208,131.61644,7018 1,,0,,,,
7018 2,,亀の甲,,33.0101923,131.6162415,7018 2,,0,,,,
7019 1,,金田入口,,33.001408,131.6154649,7019 1,,0,,,,
7019 2,,金田入口,,33.0013855,131.6153308,7019 2,,0,,,,
7020 1,,三重の原,,32.9959697,131.6162145,7020 1,,0,,,,
7020 2,,三重の原,,32.9959876,131.6160173,7020 2,,0,,,,
7021 1,,東営住宅前,,32.9944571,131.6150119,7021 1,,0,,,,
7021 2,,東営住宅前,,32.9945363,131.61493,7021 2,,0,,,,
7022 1,,谷川原,,32.9924074,131.6126837,7022 1,,0,,,,
7022 2,,谷川原,,32.9925007,131.6125925,7022 2,,0,,,,
7023 1,,権現堂,,32.9900161,131.6090049,7023 1,,0,,,,
7023 2,,権現堂,,32.989898,131.609033,7023 2,,0,,,,
7024 1,,下赤嶺東,,32.9880235,131.6034548,7024 1,,0,,,,
7024 2,,下赤嶺東,,32.9881776,131.6035017,7024 2,,0,,,,
7025 1,,市の坪,,32.9862059,131.6009494,7025 1,,0,,,,
7025 2,,市の坪,,32.9862633,131.6008126,7025 2,,0,,,,
7026 1,,今市,,32.984097,131.596191,7026 1,,0,,,,
7026 2,,今市,,32.9842162,131.5961897,7026 2,,0,,,,
7027 1,,市場六区,,32.982891,131.588791,7027 1,,0,,,,
7027 2,,市場六区,,32.9829652,131.5887052,7027 2,,0,,,,
7028 1,,ロータリートキハ前,,32.9807107,131.5863397,7028 1,,0,,,,
7028 2,,ロータリートキハ前,,32.9808941,131.5863649,7028 2,,0,,,,
7031 9,,犬飼公民館,,33.0654187,131.6324254,7031 9,,0,,,,
7032 9,,神宿橋,,33.063999,131.618362,7032 9,,0,,,,
7033 9,,名本,,33.0620753,131.6131525,7033 9,,0,,,,
7034 9,,両村橋,,33.0623216,131.6081698,7034 9,,0,,,,
7035 9,,柴北,,33.0665736,131.6035938,7035 9,,0,,,,
7036 9,,山田,,33.0708626,131.5969274,7036 9,,0,,,,
7037 9,,新飼,,33.0713002,131.5904373,7037 9,,0,,,,
7038 9,,黒松,,33.0692001,131.5863481,7038 9,,0,,,,
7039 9,,千束,,33.0634624,131.5796523,7039 9,,0,,,,
7040 9,,栗ヶ畑入口,,33.0642893,131.5739979,7040 9,,0,,,,
7041 9,,落合,,33.0660869,131.570517,7041 9,,0,,,,
7042 1,,山内,,33.0679588,131.5654906,7042 1,,0,,,,
7042 9,,山内,,33.0680307,131.5655094,7042 9,,0,,,,
7043 9,,長尾野入口,,33.063442,131.560654,7043 9,,0,,,,
7044 9,,河面橋,,33.0686207,131.5519253,7044 9,,0,,,,
7045 9,,中山,,33.0695127,131.5484263,7045 9,,0,,,,
7046 1,,河面,,33.069483,131.5452802,7046 1,,0,,,,
7046 9,,河面,,33.0695136,131.5452058,7046 9,,0,,,,
7051 9,,竹の下,,33.06863,131.571777,7051 9,,0,,,,
7052 9,,神社前,,33.0732893,131.5686993,7052 9,,0,,,,
7053 9,,栗の木,,33.078159,131.568497,7053 9,,0,,,,
7060 9,,三重町駅,,32.9834288,131.5844123,7060 9,,0,,,,
7061 1,,駅前通り,,32.9827178,131.5844092,7061 1,,0,,,,
7061 2,,駅前通り,,32.9827189,131.5842926,7061 2,,0,,,,
7062 1,,大野竹田バス本社,,32.9844204,131.5860385,7062 1,,0,,,,
7062 2,,大野竹田バス本社,,32.9844193,131.5860197,7062 2,,0,,,,
7063 9,,グランド前,,32.988605,131.584579,7063 9,,0,,,,
7064 9,,原山,,32.990627,131.583603,7064 9,,0,,,,
7065 9,,加良目,,32.9922412,131.5806475,7065 9,,0,,,,
7066 9,,長迫,,32.9954521,131.5809109,7066 9,,0,,,,
7067 9,,百枝入口,,33.00024,131.5822154,7067 9,,0,,,,
7068 9,,上田原,,33.0097869,131.5837014,7068 9,,0,,,,
7069 9,,下津留,,33.0144962,131.58477,7069 9,,0,,,,
7070 9,,原田,,33.0199461,131.5837496,7070 9,,0,,,,
7071 9,,大木,,33.025715,131.588989,7071 9,,0,,,,
7072 9,,高畑,,33.0282904,131.5927022,7072 9,,0,,,,
7073 9,,漆生,,33.0336924,131.5939309,7073 9,,0,,,,
7074 9,,千歳小学校前,,33.038647,131.596603,7074 9,,0,,,,
7075 9,,新殿,,33.042698,131.596573,7075 9,,0,,,,
7076 9,,栖木野,,33.0456641,131.5970087,7076 9,,0,,,,
7081 9,,法泉庵,,33.0004285,131.5771224,7081 9,,0,,,,
7082 9,,堂の前,,33.001335,131.574814,7082 9,,0,,,,
7083 9,,西原,,33.0032017,131.572503,7083 9,,0,,,,
7084 9,,辰の口,,33.0002652,131.5676006,7084 9,,0,,,,
7085 9,,平,,32.9982267,131.5606277,7085 9,,0,,,,
7101 1,,ロータリー,,32.9791675,131.5848255,7101 1,,0,,,,
7101 2,,ロータリー,,32.9791265,131.5849188,7101 2,,0,,,,
7102 1,,監督署前,,32.9776695,131.5836542,7102 1,,0,,,,
7102 2,,監督署前,,32.9774703,131.5836676,7102 2,,0,,,,
7103 9,,市場,,32.9762596,131.5803709,7103 9,,0,,,,
7104 9,,新道,,32.9759566,131.5765006,7104 9,,0,,,,
7105 9,,紫雲荘,,32.9748768,131.5729853,7105 9,,0,,,,
7106 9,,安養寺,,32.9738587,131.5707326,7106 9,,0,,,,
7107 1,,向田団地前,,32.9741816,131.5681151,7107 1,,0,,,,
7107 9,,向田団地前,,32.9742468,131.5681553,7107 9,,0,,,,
7108 9,,玉田,,32.9750333,131.5632058,7108 9,,0,,,,
7109 9,,四ッ割,,32.9789506,131.5557477,7109 9,,0,,,,
7110 9,,戸の口,,32.977371,131.548065,7110 9,,0,,,,
7111 9,,岩戸,,32.981785,131.548187,7111 9,,0,,,,
7112 9,,下辻,,32.9812332,131.537649,7112 9,,0,,,,
7113 9,,臼尾,,32.980267,131.532562,7113 9,,0,,,,
7114 9,,駅下住宅前,,32.9743914,131.5281819,7114 9,,0,,,,
7115 9,,清川駅,,32.973201,131.5225316,7115 9,,0,,,,
7116 9,,長迫,,32.9710626,131.516703,7116 9,,0,,,,
7117 9,,下市,,32.96764,131.516251,7117 9,,0,,,,
7118 9,,清川小学校前,,32.9670369,131.5139622,7118 9,,0,,,,
7119 9,,砂田,,32.9663695,131.5121795,7119 9,,0,,,,
7120 9,,天神,,32.9679404,131.5103325,7120 9,,0,,,,
7121 9,,徳部,,32.9718169,131.5035102,7121 9,,0,,,,
7122 9,,野尻,,32.9713159,131.4984615,7122 9,,0,,,,
7123 9,,井上,,32.9688385,131.495006,7123 9,,0,,,,
7124 9,,大福寺前,,32.968938,131.48991,7124 9,,0,,,,
7125 9,,水道口,,32.9679495,131.4858074,7125 9,,0,,,,
7126 9,,岩鼻,,32.9681157,131.4819735,7126 9,,0,,,,
7127 9,,馬場東,,32.9694259,131.4806903,7127 9,,0,,,,
7128 9,,緒方駅前,,32.9716119,131.4767416,7128 9,,0,,,,
7129 9,,緒方支所前,,32.970501,131.474091,7129 9,,0,,,,
7130 9,,市民病院,,32.969682,131.4756111,7130 9,,0,,,,
7141 9,,大野橋,,32.984112,131.526611,7141 9,,0,,,,
7142 9,,矢田,,32.994286,131.514557,7142 9,,0,,,,
7143 9,,境橋,,32.998705,131.511093,7143 9,,0,,,,
7144 9,,中原,,33.0074045,131.5116036,7144 9,,0,,,,
7145 9,,堤田,,33.0188421,131.5145314,7145 9,,0,,,,
7146 9,,田代,,33.0261241,131.5141674,7146 9,,0,,,,
7147 9,,川北,,33.030078,131.5093815,7147 9,,0,,,,
7148 1,,今川,,33.0325145,131.5049823,7148 1,,0,,,,
7148 2,,今川,,33.0324178,131.5048898,7148 2,,0,,,,
7149 1,,道の駅おおの,,33.0364242,131.5025956,7149 1,,0,,,,
7149 2,,道の駅おおの,,33.036409,131.5023917,7149 2,,0,,,,
7171 9,,三重総合高校前,,32.9750806,131.5811176,7171 9,,0,,,,
7221 1,,ごりょう神社前,,32.9719527,131.5824404,7221 1,,0,,,,
7221 2,,ごりょう神社前,,32.9720118,131.5823518,7221 2,,0,,,,
7222 1,,鬼塚,,32.9688426,131.5820706,7222 1,,0,,,,
7222 2,,鬼塚,,32.968864,131.58197,7222 2,,0,,,,
7223 1,,浄運寺前,,32.9638142,131.5822937,7223 1,,0,,,,
