stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
202 1,,楢本,,33.4104071,131.3846169,202 1,,0,,,,
2023 1,,イオン三光東,,33.5575226,131.1944875,2023 1,,0,,,,
2029 1,,上乙女桜公園前,,33.5583694,131.3371585,2029 1,,0,,,,
203 1,,尾立,,33.404007,131.386936,203 1,,0,,,,
2032 0,,大分空港,,33.4763208,131.7323715,2032 0,,0,,,,
2032 1,,大分空港,,33.4763074,131.7324251,2032 1,,0,,,,
204 1,,上尾立,,33.4011839,131.3882277,204 1,,0,,,,
2042 1,,鶴,,33.3670675,131.3971189,2042 1,,0,,,,
2043 1,,丸田,,33.3631194,131.3958948,2043 1,,0,,,,
2044 1,,立箱,,33.3542476,131.3984416,2044 1,,0,,,,
2045 0,,仙人田茶屋,,33.3489546,131.3994171,2045 0,,0,,,,
2045 1,,仙人田茶屋,,33.3489546,131.3994171,2045 1,,0,,,,
205 1,,津房保育園前,,33.3965866,131.3914866,205 1,,0,,,,
206 1,,津房農協前,,33.3932002,131.3933317,206 1,,0,,,,
2071 1,,道の駅いんない,,33.4243217,131.3203453,2071 1,,0,,,,
2071 2,,道の駅いんない,,33.4243028,131.3203399,2071 2,,0,,,,
2085 1,,豊後高田市役所,,33.5566247,131.4454557,2085 1,,0,,,,
2085 2,,豊後高田市役所,,33.5564973,131.4454973,2085 2,,0,,,,
2086 1,,美和工業団地入口,,33.5539151,131.4613397,2086 1,,0,,,,
2086 2,,美和工業団地入口,,33.5538223,131.4613478,2086 2,,0,,,,
2087 1,,北部中核工業団地,,33.5517077,131.4830211,2087 1,,0,,,,
2087 2,,北部中核工業団地,,33.5516586,131.4828655,2087 2,,0,,,,
2088 1,,TOTO前,,33.5833926,131.2308755,2088 1,,0,,,,
2088 2,,TOTO前,,33.5833032,131.2308192,2088 2,,0,,,,
