route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3984,15_日祝(共通),3058b252-8d88-4ffc-ba8b-11bb6b2f139f,,,,,3984,0,0
1881,54_日祝(共通),b9b1ec5c-75c9-4d9c-9980-145b4e44bb63,,,,,1881,0,0
1880,54_土曜(共通),0aeed578-fb0c-43c9-adc1-14c0dca73d91,,,,,1880,0,0
1771,55_平日(共通),796bbd93-1738-441a-bc16-15ba77d9f569,,,,,1771,0,0
1260,60_日祝(共通),dff77ebd-cd37-47b0-a186-15d7ddb9dc62,,,,,1260,0,0
1480,58_平日(共通),8d963e96-2241-489c-ae65-16571d730455,,,,,1480,0,0
1981,58_平日(共通),953992c4-068f-402b-afde-17495f4c659b,,,,,1981,0,0
1650,58_平日(共通),975ad29e-5041-417d-a5bc-184cc313356f,,,,,1650,0,0
1981,58_平日(共通),e792d4ce-5d02-4cc6-bd57-18675fbcee20,,,,,1981,0,0
1610,60_平日(共通),98deb8de-aa26-4a36-b9dc-18c303cd2117,,,,,1610,0,0
2000,58_日祝(共通),4c43d86e-945f-4660-8912-1936ded01564,,,,,2000,0,0
1981,58_日祝(共通),3e30a3a2-0cac-4bc4-817a-198969fa5e54,,,,,1981,0,0
1442,60_日祝(共通),e2f790fe-d71d-4e80-8f18-1a14a80f950f,,,,bungotakada_yokkaichi_4_4,1442,0,0
2061,58_平日(共通),2beafa73-2376-4e17-bc99-1b1847c82c93,,,,,2061,0,0
1881,54_平日(共通),dd64adc2-bc5e-4e0b-838b-1b7d82ad871d,,,,,1881,0,0
1530,60_平日(共通),e883ea9e-75d2-436d-b30a-1bf23eaad9e7,,,,,1530,0,0
1651,55_日祝(共通),d0a3a603-5dfe-4c65-bf81-1c2ca14b1dea,,,,,1651,0,0
2061,58_日祝(共通),5b0644af-1cf1-4a62-bb63-1cdb363cc18f,,,,,2061,0,0
3820,60_平日(共通),efc74c40-83be-4b15-82d8-1cfd5f9c423b,,,,,3820,0,0
1770,55_平日(共通),7eb3a275-9d74-4728-8ce0-1d1b2ad739c4,,,,,1770,0,0
1880,54_日祝(共通),2b44dcf3-ddb7-445c-b0c9-1dbdcefe0d68,,,,,1880,0,0
1880,54_日祝(共通),e5135ecb-c189-45d3-814c-1dc9552078d2,,,,,1880,0,0
1441,60_平日(共通),06c82f8e-c08c-4aec-916a-1e10942315c9,,,,yokkaichi_bungotakada_9_1,1441,0,0
3984,15_土曜(共通),e5fa0195-404c-4301-aa61-1e3ad5d52f6f,,,,,3984,0,0
1980,58_平日(共通),3e59f1e1-4b3d-4da4-9543-1e40084bc527,,,,,1980,0,0
1881,54_日祝(共通),c430aa15-7ceb-4ebe-94d5-1ec139b10236,,,,,1881,0,0
1870,54_平日(共通),60f2c5dd-1f85-4a33-a7ce-1f0663cb8833,,,,,1870,0,0
